"温馨提示：导出榜单如用于媒体发布，请注明数据来自“新媒体指数”，并请嵌入新媒体指数的LOGO, logo url: http://www.gsdata.cn/themes/search_new/images/tp_03.png",,,,,,,,,,,,,,
公众号,帐号名,标题,URL,发布时间,DAY阅读数,DAY点赞数,WEEK阅读数,WEEK点赞数,是否头条,状态,原文链接,作者,原创标识,摘要
幸福人生,XFRS9090,✅♬ 人生七天（写的真好，进来看看）,http://mp.weixin.qq.com/s?__biz=MzA5NjM4OTMxMg==&mid=400838203&idx=3&sn=76df81a4596252b9ad7078b6efdb1ff2&scene=4#wechat_redirect,2015-11-13 00:10:25,100001,631,,,3,正常,http://mp.weixin.qq.com/s?__biz=MzA5NjQzNzY1NQ==&mid=213793506&idx=1&sn=1a8604ff4dc7dee5b6264fcf13ec2346&scene=25&srcid=1108BlRUiS79loYZc55P6jS3&key=d4b25ade3662d643b53ccd4cfec61aeecab81a4306f5b8648806dc690faaa7aa1ea7600ede95930ecbab999248e15ea4&ascene=1&uin=MTU1MjE2ODA4NQ%3D%3D&devicetype=webwx&version=70000001&pass_ticket=Drg7yeWKIgP0u%2F7eFKKH6EMoHdlRychVbSR5asxJK6ZYv6opiKNWPGhEnoIWO%2FsG#wechat_redirect,,无,阅读本文前，请您先点击图片上面的蓝色字体“幸福人生”，再点击“关注”每天都有文章分享。完全是免费订阅，请放心
四川名医,scmingyi,一夜之间  华西二院痛失两名好医生 ！#沉痛哀悼#,http://mp.weixin.qq.com/s?__biz=MzAwNzI3ODg5NQ==&mid=400467936&idx=1&sn=28020e042fc72212e12e1b3f676f01f5&scene=4#wechat_redirect,2015-11-13 20:04:59,100001,630,,,1,正常,,安安,无,11月12日，这一夜，有雨，小寒。\\n华西附二院的两名医生，离我们而去。\\n四川名医谨以此文，纪念你们来过这个世界。
读悦文摘,duzhe3650,你最漂亮的样子，是温柔！,http://mp.weixin.qq.com/s?__biz=MzA5MTMxMjMyMw==&mid=401240558&idx=5&sn=e2355832eb8f2a95a7712aff857f581c&scene=4#wechat_redirect,2015-11-13 12:17:52,100001,628,,,5,正常,,王珣,无,提示:请点上方↑↑↑读者文摘一键免费关注！《读者文摘》微信第一文摘杂志！作者：王珣来源：美人的底气（beau
人民日报,rmrbwx,赶紧抢！人民日报微信万元现金红包又来！,http://mp.weixin.qq.com/s?__biz=MjM5MjAxNDM4MA==&mid=401824048&idx=1&sn=f534744e35a5023700751ac07550e572&scene=4#wechat_redirect,2015-11-13 17:04:27,100001,628,,,1,正常,http://m.people.cn/0/54/413/415/index_3.html,,无,“双十一”虽然过去了，人民日报微信送红包还在继续！本轮的口令是。。。
央视新闻,cctvnewscenter,悲剧｜双11刚过，一车包裹全烧没了(#ﾟДﾟ) 该谁来赔？,http://mp.weixin.qq.com/s?__biz=MTI0MDU3NDYwMQ==&mid=400878960&idx=3&sn=f371186851e2c138839227d9fc7c4b5a&scene=4#wechat_redirect,2015-11-13 09:30:06,100001,627,,,3,正常,,,,双十一刚过，各地快递公司开始忙碌起来，路上物流货车的车流量和出现频率也迅猛提升，每位网友都期待着自己的宝贝能
搞笑集中营,weigaoxiao,​​✅哈哈哈哈哈哈网购的你们！！！太生动形象了,http://mp.weixin.qq.com/s?__biz=MjYyMzc1Mjk4MA==&mid=400118350&idx=1&sn=53e42d25c5d95b62825db6261d267a14&scene=4#wechat_redirect,2015-11-13 11:39:00,100001,623,,,1,正常,,,无,点击&amp;quot;搞笑集中营&amp;quot;关注我！哈哈哈哈哈哈网购的你们！！！简直太生动形象！！哈哈哈哈哈 笑死我了
美美家族,fcwm520,赵丽颖、郑爽、杨幂、唐嫣PK大战，你会支持谁？,http://mp.weixin.qq.com/s?__biz=MjA0MTg1NjMyMA==&mid=400837339&idx=1&sn=611c0ce0eea7b544398ce72d96527490&scene=4#wechat_redirect,2015-11-13 15:13:46,100001,623,,,1,正常,http://mp.weixin.qq.com/mp/getmasssendmsg?__biz=MjA0MTg1NjMyMA==#wechat_webview_type=1&wechat_redirect,美美家族,有,更多精彩内容，请点击下方的“阅读原文”
十点读书,duhaoshu,他开了一家世界上最小但是最赚钱的书店，店里只卖一本书,http://mp.weixin.qq.com/s?__biz=MjM5MDMyMzg2MA==&mid=401307455&idx=4&sn=5d2db2660196df38c2850f45a990c98f&scene=4#wechat_redirect,2015-11-13 21:50:19,100001,618,,,4,正常,http://shop253530.koudaitong.com/v2/showcase/homepage?alias=m43fo51o&amp;amp;amp;sf=wx_sm,,无,点上方蓝字可加关注微信号：十点读书深夜十点，陪你读书当你路过东京银座的铃木大楼时，可能会瞥见一家亮着橘色灯光
小果哥哥,xiaoguogege123,▶傻子去看病，笑抽了！,http://mp.weixin.qq.com/s?__biz=MjM5ODY4MTI0NQ==&mid=400744937&idx=2&sn=ada79ba76f3e8af7117a192ba62748b2&scene=4#wechat_redirect,2015-11-13 18:01:52,100001,615,,,2,正常,http://mp.weixin.qq.com/s?__biz=MjM5ODY4MTI0NQ==&mid=202469144&idx=1&sn=1dea4f6bfbccb5e7d1f3eccec9cefa10#rd,,无,点击&amp;quot;小果哥哥&amp;quot;看劲爆视频
张德芬,tefenchangpublic,女人最好的化妆品是什么 | 德芬,http://mp.weixin.qq.com/s?__biz=MjM5ODA3NzEyMA==&mid=400808479&idx=1&sn=3dbe46e4cfc3eb2bd665f84a55a4f002&scene=4#wechat_redirect,2015-11-13 20:50:27,100001,613,,,1,正常,,张德芬,无,不断的回观自己、挑战自己，做一个真实的人，那么你就会愈来愈有“人味儿”（不像假洋娃娃或是机器），也更能领略生活中的乐趣和美感，自然而然你就会成为一个生动有趣的人，不再是语言无趣、乏善可陈的人了。
德克士Dicos,dicoschina,【10在满足】钜惠满足只要10元！,http://mp.weixin.qq.com/s?__biz=MjM5ODgwMDM2MA==&mid=402564700&idx=1&sn=7d7eefd86c9ed80c97cb4f4272191eef&scene=4#wechat_redirect,2015-11-13 18:46:12,100001,609,,,1,正常,,,无,10在满足真正的满足感是什么？正解是：睡饱、吃饱、钱包饱有此三“饱”才是真正人生赢家！▽但现实往往对三“饱”
每日一禅,yichan360,大气之人，必有大福气,http://mp.weixin.qq.com/s?__biz=MjM5OTQxODU0MA==&mid=400330340&idx=1&sn=eb4d826aa3eaad84e71c34e03bdfbfce&scene=4#wechat_redirect,2015-11-13 09:23:15,100001,609,,,1,正常,http://mp.weixin.qq.com/s?__biz=MjM5OTQxODU0MA==&mid=400189124&idx=3&sn=01c7a2befbf121781c6e83bc7943de92#wechat_redirect,,,不要在意别人在背后怎么看你说你， 因为这些言语改变不了事实，却可能搅乱你的心。　　心如果乱了，一切就都
萌动上海,mengdongsh,这样叫孩子起床太危险，然而绝大多数的家长还在做！,http://mp.weixin.qq.com/s?__biz=MzA4ODUxODgwNA==&mid=400338454&idx=1&sn=1406bed9582a4bf6911a224d2a4a87c9&scene=4#wechat_redirect,2015-11-13 06:58:24,100001,606,,,1,正常,,,,导语：对于我们每一个父母来讲，早上叫孩子起床都是一件困难的事情。特别是秋冬季节，久而久之很容易就不耐烦了，采
美文美图,lovemwmt,出现这些征兆，预示你好运将至，一般人超不过3条！,http://mp.weixin.qq.com/s?__biz=MjM5NjM4MzE3Mg==&mid=400632907&idx=3&sn=6814ab41413eef49aed515a05a0471c0&scene=4#wechat_redirect,2015-11-13 17:28:14,100001,606,,,3,正常,,,无,点击上面　　免费订阅！俗话说：人逢喜事精神爽。当一个人苦尽甘来、时来运转的时候，必然会有一系列的征兆。如果出
光远看经济,guangyuanview,中央为什么这个时候提房地产,http://mp.weixin.qq.com/s?__biz=MzAwMDE3NjkxMg==&mid=400477295&idx=1&sn=021b027b9201e9727fd29c2c8d76d5c0&scene=4#wechat_redirect,2015-11-13 06:17:42,100001,593,,,1,正常,,马光远,,提示：点击上方蓝色【光远看经济】阅读更多精彩文章中央为什么这个时候提房地产文\/马光远11月10日，在中央财经
幸福人生,XFRS9090,✅♬ 哈，哈，哈，一个乡下人去驾校学车，看了不许笑！,http://mp.weixin.qq.com/s?__biz=MzA5NjM4OTMxMg==&mid=400838203&idx=5&sn=fea57ffad6e2687b2956b3c4c7d1187b&scene=4#wechat_redirect,2015-11-13 00:10:25,100001,589,,,5,正常,http://mp.weixin.qq.com/s?__biz=MzA5NjQzNzY1NQ==&mid=213793506&idx=1&sn=1a8604ff4dc7dee5b6264fcf13ec2346&scene=25&srcid=1108BlRUiS79loYZc55P6jS3&key=d4b25ade3662d643b53ccd4cfec61aeecab81a4306f5b8648806dc690faaa7aa1ea7600ede95930ecbab999248e15ea4&ascene=1&uin=MTU1MjE2ODA4NQ%3D%3D&devicetype=webwx&version=70000001&pass_ticket=Drg7yeWKIgP0u%2F7eFKKH6EMoHdlRychVbSR5asxJK6ZYv6opiKNWPGhEnoIWO%2FsG#wechat_redirect,,无,阅读本文前，请您先点击图片上面的蓝色字体“幸福人生”，再点击“关注”每天都有文章分享。完全是免费订阅，请放心
双儿有话说,se8755,估计没人敢娶这个女人...,http://mp.weixin.qq.com/s?__biz=MzAwOTI4MDMyMA==&mid=401312993&idx=4&sn=b01cbae0d065499049d495ffb88b4b32&scene=4#wechat_redirect,2015-11-13 15:34:16,100001,573,,,4,正常,http://mp.weixin.qq.com/s?__biz=MzAwOTI4MDMyMA==&mid=215125028&idx=1&sn=e270a13606868345199de6c9ef9e482f&scene=25#wechat_redirect,,无,请点击上面　　看劲爆视频！加双儿微信“se8755”，精彩不断哦！
狗与爱的世界,gouminwang,金毛偷吃鸡爪不承认，被主人识破后……,http://mp.weixin.qq.com/s?__biz=MjM5NjExMDEwMA==&mid=404153252&idx=4&sn=149bd3c01a1c0da470992fb9997a65df&scene=4#wechat_redirect,2015-11-13 12:06:28,100001,570,,,4,正常,http://wap.koudaitong.com/v2/showcase/feature?alias=18e1kphkz,铃铛宠物,无,金毛把主人的鸡爪子偷吃了，藏在嘴里不肯动，但还是被主人识破了，听声音就知道主人很彪悍，看来少不了一顿胖揍爱宠
冷笑话精选,lengiii,一些人际交往的常识，成为更好的自己交更多的狐朋狗友！,http://mp.weixin.qq.com/s?__biz=MjM1ODIzNTU2MQ==&mid=402677951&idx=4&sn=ed4347e892b6fbb8bc6862aaac81b87a&scene=4#wechat_redirect,2015-11-13 21:01:29,100001,567,,,4,正常,http://mp.weixin.qq.com/s?__biz=MjM1ODIzNTU2MQ==&mid=400647810&idx=1&sn=dc23c9206a01bd4b2fd470288867a5d0#rd,,无,一些人际交往中一定要知道的常识，记住这些也就不用烦恼自己没朋友了！【1】不要触碰别人的底线，然后说他开不起玩
大爱猫咪控,daaimaomikong,咋办，有一种倾家荡产为它买鱼干的冲动！,http://mp.weixin.qq.com/s?__biz=MjM5MDAzNDcwMA==&mid=400762041&idx=3&sn=b29f2241b8e9a8cf3c901d3958049e6b&scene=4#wechat_redirect,2015-11-13 11:55:18,100001,556,,,3,正常,http://mp.weixin.qq.com/s?__biz=MjM5MDAzNDcwMA==&mid=203875101&idx=1&sn=c5f96f6ac4bcf8beac610fe98889dbde&scene=25#wechat_redirect,,无,看那尾巴摇的，瞬间变成狗了↓↓↓点击阅读原文，快速加入！
天使爱美丽,meirongbar,♬ 搞笑段子， 笑晕你没商量！,http://mp.weixin.qq.com/s?__biz=MzA4MjM3ODcwOA==&mid=400857508&idx=8&sn=95fd9dbd1665e504aa540125d1e0459a&scene=4#wechat_redirect,2015-11-13 12:45:01,100001,550,,,8,正常,http://www.lxwmsg.com/xpt/yytw/snkl.php?uid=2,,无,一年级班上有位同学无精打采的趴在桌上...女老师问他:『你怎么了？』学生抗议说:『我有能力读三年级，一年级对
开心消消乐,happyxiaoxiaole,【周赛和宝石关过关技巧】得高分的诀窍你想知道吗？,http://mp.weixin.qq.com/s?__biz=MzA5MjA0NDQxMA==&mid=408299729&idx=1&sn=e1344b55972ee0ac93f8ab7dcc219115&scene=4#wechat_redirect,2015-11-13 19:41:02,100001,540,,,1,正常,http://buluo.qq.com/mobile/detail.html?bid=130050&pid=1684081-1445428396&_bid=128&_wv=1027#time_redirect=1447399601679&from=share_link,乐元素,无,111
严肃八卦,yansubagua,刘銮雄女儿7岁，两天得6亿鸽子蛋；这不是父爱，是老爸看爱宫斗戏,http://mp.weixin.qq.com/s?__biz=MzA5Mzc3NTUwNw==&mid=401266520&idx=1&sn=a38d75347e2d467da0e7ec289a89b181&scene=4#wechat_redirect,2015-11-13 21:47:02,100001,537,,,1,正常,,萝贝贝,无,吕丽君的书都读到哪里去了？
让心情去旅行,weixinmn002,一女在外面有了别的男人，不想和丈夫同床！一天她问情人……,http://mp.weixin.qq.com/s?__biz=MzA3NTA5MDQzOQ==&mid=400653282&idx=5&sn=93e9d5e54163a52bb1f8ab57dac28244&scene=4#wechat_redirect,2015-11-13 15:57:29,100001,528,,,5,正常,http://e.eqxiu.com/s/O4z1abih#rd,,无,↓↓↓  点击音乐播放器播放音乐1、她在外面有了别的男人，她甚至不想和丈夫同床。她从柜子里拿了床被子，和丈夫
任真天,rzt317,如何帮助一个因为喝醉了而打不开车门的人，干的漂亮！,http://mp.weixin.qq.com/s?__biz=MjM5OTIwODMzMQ==&mid=407340858&idx=3&sn=4fcfc766a241f15a791a513eba8504fa&scene=4#wechat_redirect,2015-11-13 11:04:04,100001,520,,,3,正常,,主编：唐唐,,鲜肉到男神，这些女星“睡”了娱乐圈的半壁江山！双商急转直下，疑似被下降头的明星那些专业做小三的明星，为了名誉
薪火微赢家,jueduiyj,说话，是做人最大的本事！,http://mp.weixin.qq.com/s?__biz=MzA3NDE2NzkzNA==&mid=405290665&idx=2&sn=692a63ef63e8a6620dd2f2f0ad297b9b&scene=4#wechat_redirect,2015-11-13 18:07:03,100001,511,,,2,正常,,,无,狮子和老虎之间爆发了一场激烈的冲突，到最后，两败俱伤。狮子快要断气时，对老虎说：“如果不是你非要抢我的地盘，
THLDL,bjthldl,千古奇文，百读不厌,http://mp.weixin.qq.com/s?__biz=MjM5NjAwNjUwMQ==&mid=400635139&idx=1&sn=f453b957f8a043171c03e4e0100c4228&scene=4#wechat_redirect,2015-11-13 04:59:29,100001,510,,,1,正常,http://m.thldl.org.cn/weixin/4115.html,,,这篇文章写得很棒！非常值得一看！
冷笑话,lengxiaohua2012,从没见过如此有效的哄女孩神器，麻麻我也要这样的鞋子！,http://mp.weixin.qq.com/s?__biz=Mjk2NzMwNTY2MA==&mid=400749839&idx=1&sn=693316f2ac81635cd7c0880b63741f33&scene=4#wechat_redirect,2015-11-13 20:56:28,100001,509,,,1,正常,http://mp.weixin.qq.com/s?__biz=MzAxNzE0MDAzOA==&mid=400512253&idx=2&sn=99f2ec77e97f309ed09dfad632d5fe4c#rd,,无,因为生气不愿搭理爸爸的小萝莉居然被自己的鞋给出卖了，哈哈哈哈哈简直萌炸！（视频自油管bobaepapa）最后
北京微生活,bjweilive,双十一大战后，解读互联网+时代里的众安+,http://mp.weixin.qq.com/s?__biz=MzAwNjA2NjUxMg==&mid=400624394&idx=1&sn=fa762c90910983c0103ac15b2d164458&scene=4#wechat_redirect,2015-11-13 19:45:26,100001,506,,,1,正常,,众安黑板报,无,众安+阿里云\\n为双十一打上双保险
上海发布,shanghaifabu,【快讯】本月拍牌客户端调整：可自定义加价幅度,http://mp.weixin.qq.com/s?__biz=MjM5NTA5NzYyMA==&mid=400885197&idx=1&sn=7ce6869d87f4885b77f82a8dacb2ed7c&scene=4#wechat_redirect,2015-11-13 12:59:24,100001,500,,,1,正常,,,无,准备拍牌的筒子注意啦！上海车牌价格走势图今年前9月拍牌情况统计9月：个人额度8727辆，165765人竞拍，
新闻夜航,yehang82898289,丈夫加了个QQ群，叫“夜幕下的哈尔滨”，结果两口子分了！,http://mp.weixin.qq.com/s?__biz=MjM5OTgxMjA4MA==&mid=401069632&idx=1&sn=c32abee359051fc7bbbc4abf94a531c7&scene=4#wechat_redirect,2015-11-13 10:23:48,100001,497,,,1,正常,,,,《新闻夜航》18:00播出，敬请关注
零点搞笑视频,ldgxsp,醉鬼去打针，真是笑尿！,http://mp.weixin.qq.com/s?__biz=MjM5MTA4MTA0OQ==&mid=400758207&idx=2&sn=8cb4f4ef85ce18d4fd34c9fc9faca3bc&scene=4#wechat_redirect,2015-11-13 00:00:19,100001,495,,,2,正常,http://mp.weixin.qq.com/s?__biz=MjM5MTA4MTA0OQ==&mid=10000028&idx=1&sn=6d1cb55c3a8a5144b8b985e22809ba75&scene=25#wechat_redirect,*,无,阅读本文前，请您先点击上面的蓝色字体“零点搞笑视频”，再点击“关注”，这样您就可以继续免费收到视频了。每天都
冷兔,lengtoo,后琅琊榜时代：梅宗主，您这江湖地位堪忧啊！,http://mp.weixin.qq.com/s?__biz=MTgwNTE3Mjg2MA==&mid=400532697&idx=2&sn=6165b26e250bd11eafb54d1af0f8a761&scene=4#wechat_redirect,2015-11-13 19:42:51,100001,495,,,2,正常,,,无,小伙伴们，几日不见，甚是想念！后琅琊榜时代，几天没有wuli宗主的动态更新，乃们有没有食不知味，睡不安寝呢？
中国建设银行,CCB_elutong,告别钱包负重，更享每周返现,http://mp.weixin.qq.com/s?__biz=MjM5MTA4Mzc2MQ==&mid=4210161789&idx=2&sn=f34544aa6feda492e398ef79fdfea0e7&scene=4#wechat_redirect,2015-11-13 09:54:49,100001,489,,,2,正常,,,,建行推出“龙卡云闪付”啦，挥一挥手机就能轻松支付，从此出门不带钱包~更高能的是！现在申请还赠送每周返现，名额
微信路况,weixinlukuang,车主一定要看好自己的车牌！路边停车真的有危险！,http://mp.weixin.qq.com/s?__biz=MjM5ODI3ODI4MA==&mid=406739574&idx=1&sn=7a0f4f18e511cb1bfed5380b3fc62244&scene=4#wechat_redirect,2015-11-13 10:34:40,100001,485,,,1,正常,,,,导读你能想象这样的事情发生吗？你的车停在路边，车牌却被人给弄走了，如果想要回牌子，就得掏钱赎。千万不要以为如
卡娃微卡,kawa01,如果你想要一个物美价廉的小包，可以进来看看~,http://mp.weixin.qq.com/s?__biz=MjM5MDg0OTE0Mw==&mid=1032796046&idx=8&sn=28ae94173ad91fa96338d61053bb04a0&scene=4#wechat_redirect,2015-11-13 16:32:58,100001,483,,,8,正常,http://wap.koudaitong.com/v2/goods/2ftzvzivy6om1?showsku=true,,无,卡娃 ▪ 有心意真心真意，遇见惊喜今天给大家推荐一款包包绣线样式设计，精致漂亮可以手拎，也可以斜挎美不美看图
地球在线,dqzx369,性感情侣床上姿势！,http://mp.weixin.qq.com/s?__biz=MzA4MTgwNTMwNQ==&mid=401225879&idx=5&sn=1814b0fe147e6b2b5b6365a726327136&scene=4#wechat_redirect,2015-11-13 10:01:14,100001,482,,,5,正常,http://mp.weixin.qq.com/s?__biz=MzIwMzA5MDI0Mw==&mid=400000264&idx=1&sn=0021cbf8c3a744cdb1f7de364a2de19a&scene=25#wechat_redirect,,,阅读本文前，请您先点击上面的蓝色字体“地球在线”，再点击“关注”，这样您就可以继续免费收到文章了。每天都有分
薪火微赢家,jueduiyj,最好的医生是你自己！别再被医院“忽悠”了,http://mp.weixin.qq.com/s?__biz=MzA3NDE2NzkzNA==&mid=405290665&idx=1&sn=c5408a2fe900934fd4ac4f88a8445574&scene=4#wechat_redirect,2015-11-13 18:07:02,100001,480,,,1,正常,,,无,工作多年总结的笔记有这些，可减少亲们上医院的次数收藏起来，益处多！王若雨（1989.9.30-至今），资深护
中国经济网,ourcecn,国际大骗局突袭中国！小心倾家荡产,http://mp.weixin.qq.com/s?__biz=MjM5ODgwODY2MA==&mid=422996189&idx=1&sn=c50786092adf3270aad766dbcf172afd&scene=4#wechat_redirect,2015-11-13 07:59:21,100001,476,,,1,正常,,,,只要先投一笔钱，每个月就能收获30%“利息”？最近，一个声称能“赚钱”的网络平台悄然流行，不少人表示身边有亲
丁香医生,DingXiangYiSheng,「英国卫裤」没啥神奇的，让丁香医生来帮你选购内裤,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=401463709&idx=1&sn=7da1070c2b2920837f8e4ac49e70ca26&scene=4#wechat_redirect,2015-11-13 11:58:03,100001,472,,,1,正常,http://dxy.com/column/2385?from=wx_official_account,刘路浩,有,「英国卫裤」没法让你成为「大器」男人，选内裤，还是听丁香医生的专业建议。
娱乐圈扒姐,ylqbj2015,一日一扒，那些因为床上功夫活儿好最招富婆包养的男星,http://mp.weixin.qq.com/s?__biz=MzAwNzM0NDgzMg==&mid=400653019&idx=3&sn=069c655bdfd87a591e7aac43c64f86ae&scene=4#wechat_redirect,2015-11-13 20:40:02,100001,469,,,3,正常,,娱乐圈扒姐,有,hohohoho～这两天看大家都吵着要睡wuli王凯，今天扒姐就来说说那些以前在圈中被饭局标价，以及因为传言
冷笑话精选,lengiii,日本男子躺下水道拍女子裙底，他说他的梦想是。。。,http://mp.weixin.qq.com/s?__biz=MjM1ODIzNTU2MQ==&mid=402677951&idx=3&sn=a99565c7e4c12a0dbe299f91dd597edc&scene=4#wechat_redirect,2015-11-13 21:01:29,100001,465,,,3,正常,http://mp.weixin.qq.com/s?__biz=MjM1ODIzNTU2MQ==&mid=400647810&idx=1&sn=dc23c9206a01bd4b2fd470288867a5d0#rd,,无,﻿﻿今天是2015年11月13 日星期五！下面是本期会让你卧槽卧槽卧槽这都什么鬼的地球村新闻！【日本男子躺下
年糕妈妈,niangao-mama,还在用你的“热心”，破坏孩子的专注力么？,http://mp.weixin.qq.com/s?__biz=MzA5OTk2NjYwMg==&mid=401663029&idx=1&sn=9c7ab3887e34f8426d2f230d92a7e6df&scene=4#wechat_redirect,2015-11-13 07:36:21,100001,464,,,1,正常,,年糕妈妈,,明明孩子自己玩得好好的，\\n可总是担心孩子渴了，饿了，无聊了……\\n你也是这样的“热心”爸妈么？
成长树,chengzhangshu9,你还没到七八岁，我却提前成了狗,http://mp.weixin.qq.com/s?__biz=MzAxNDAyNTUyMA==&mid=444110827&idx=1&sn=ddc5142ffd916b18b98d0639ab3aa1f2&scene=4#wechat_redirect,2015-11-13 07:32:54,100001,460,,,1,正常,http://mp.weixin.qq.com/s?__biz=MzA4MDQwODg5Mw==&mid=400354420&idx=1&sn=32f0243b7f433e0469b41517f98666d5#rd,,,成长树
智慧人生,zhrs888888,心态，是做人最大的本钱，有些人就不知道！,http://mp.weixin.qq.com/s?__biz=MzA3ODA1NDczMg==&mid=401598440&idx=2&sn=c12420d775e4a16070a525872a835d8f&scene=4#wechat_redirect,2015-11-13 07:31:23,100001,460,,,2,正常,,打开智慧门,,【打开智慧门】公众微信号  dkzhm668  添加美女微信： dkzhm668 ，有你好看按指纹→选择【
女人坊,NRFang018,没有男人会喜欢母老虎！(10招变身温柔小女人),http://mp.weixin.qq.com/s?__biz=MzA4NjAwOTY2MA==&mid=400544430&idx=1&sn=3e1a24a0c39d901b17d9b0252b08d6cb&scene=4#wechat_redirect,2015-11-13 07:55:30,100001,459,,,1,正常,,,,点上方绿标即可收听主播的朗读音频● 没有男人会喜欢母老虎！(10招变身温柔小女人) ●01朋友的生日宴会上，
